energy,hermitian_transmission,reflection,unitarity_error,breit_wigner_1,breit_wigner_2,breit_wigner_3,breit_wigner_4,breit_wigner_5
1.211025,0.0037959573681496,0.996204042638622,6.77169431639868e-12,9.75118904727276e-09,0.0173736539395167,0.084055803672734,0.276594898053439,0.443757097160926
1.2112,0.0038155683458112,0.996184431655645,1.45616851909836e-12,9.74540754569704e-09,0.0174252011634761,0.0841028043412792,0.276671583514428,0.44382652503341
1.21125,0.00382119327789242,0.996178806717317,4.79027928435016e-12,9.74375663250246e-09,0.0174399708316018,0.0841162401227844,0.276693498756858,0.443846363765021
1.211375,0.00383529818870729,0.996164701815392,4.09960954073085e-12,9.73963118439505e-09,0.017476976773167,0.0841498432342615,0.27674829680304,0.443895964865491
1.21155,0.00385514773998472,0.996144852259861,1.54432022725359e-13,9.73385995727505e-09,0.0175289821115784,0.0841969203917477,0.276825037930198,0.443965416658198
1.211725,0.00387511784979883,0.996124882149414,7.86926079854311e-13,9.7280938582543e-09,0.0175812185315237,0.0842440358538552,0.276901806906824,0.44403488041256
1.2119,0.00389520937544247,0.996104790623825,7.32525151647678e-13,9.72233288125909e-09,0.0176336873957269,0.0842911896607518,0.276978603743848,0.444104356129605
1.212075,0.0039154231810401,0.996084576821222,2.26219043497622e-12,9.71657702022469e-09,0.0176863900769086,0.0843383818526559,0.2770554284522,0.444173843810358
1.21225,0.00393576013784494,0.996064239865357,3.2014391138091e-12,9.71082626909534e-09,0.0177393279578741,0.0843856124698367,0.277132281042814,0.444243343455846
1.212425,0.00395622112456541,0.996043778875465,3.06421554796543e-14,9.70508062182425e-09,0.0177925024316013,0.0844328815526142,0.277209161526627,0.444312855067093
1.2126,0.00397680702714075,0.996023192971351,1.50868206816313e-12,9.69934007237354e-09,0.0178459149013311,0.0844801891413591,0.27728606991458,0.444382378645123
1.212775,0.00399751873869766,0.996002481260885,4.17554879561521e-13,9.6936046147143e-09,0.0178995667806563,0.0845275352764932,0.277363006217618,0.444451914190958
1.21290625,0.00401313562615073,0.995986864373257,5.92192961335058e-13,9.68930635933625e-09,0.0179399636589492,0.0845630701982567,0.277420726770755,0.444504073704822
1.21295,0.00401835715999972,0.995981642843577,3.57713858534225e-12,9.68787424282649e-09,0.0179534594936138,0.0845749199984892,0.277439970446686,0.444521461705621
1.213125,0.00403932319919673,0.995960676801219,4.16111589629509e-13,9.682148950699e-09,0.0180075944747763,0.0846223433478709,0.277516962612736,0.444591021190133
1.2133,0.00406041777197279,0.995939582231285,3.25806048806498e-12,9.67642873232956e-09,0.0180619731693454,0.0846698053652132,0.27759398272672,0.444660592645512
1.213475,0.00408164180167097,0.995918358197844,4.85500528668581e-13,9.6707135817248e-09,0.0181165970332455,0.0847173060911421,0.277671030799596,0.44473017607278
1.21365,0.00410299621947501,0.995897003777597,2.92821322744885e-12,9.66500349290018e-09,0.0181714675332192,0.0847648455663353,0.277748106842323,0.444799771472952
1.213825,0.00412448196427458,0.995875518037101,1.37601041672042e-12,9.65929845987997e-09,0.0182265861469228,0.0848124238315214,0.277825210865866,0.444869378847047
1.214,0.00414609998271291,0.995853900018727,1.4397372183339e-12,9.6535984766973e-09,0.0182819543630234,0.0848600409274807,0.277902342881189,0.444938998196081
1.214175,0.00416785122952084,0.995832148763872,6.60682619724184e-12,9.64790353739407e-09,0.0183375736812969,0.0849076968950449,0.277979502899263,0.445008629521068
1.21435,0.0041897366673798,0.995810263334339,1.71862524211974e-12,9.64221363602097e-09,0.0183934456127267,0.0849553917750974,0.27805669093106,0.445078272823024
1.214525,0.00421175726710661,0.995788242739612,6.71884770042652e-12,9.63652876663746e-09,0.0184495716796042,0.0850031256085732,0.278133906987557,0.445147928102961
1.2145625,0.00421649364573652,0.995783506358998,4.73465711081644e-12,9.63531123444333e-09,0.0184616319045367,0.0850133593590299,0.278150456932503,0.445162855792834
1.2147,0.00423391400765485,0.995766085995413,3.06776826164423e-12,9.63084892331176e-09,0.0185059534156292,0.085050898436459,0.278211151079733,0.445217595361892
1.214875,0.00425620787620873,0.995743792121038,2.75335310107039e-12,9.62517410012082e-09,0.0185625923660123,0.0850987102997933,0.278288423218571,0.445287274600829
