energy,part3_absT2,breit_wigner_E1,breit_wigner_E2,breit_wigner_E3,breit_wigner_E4,breit_wigner_E5
1.76889768076398,0.713964227530197,2.5763610976103e-09,0.00122157263158887,0.99191646378962,0.716253677916623,0.723825560158798
1.77026102773988,0.719816789363897,2.57025229908324e-09,0.00121407553701581,0.993251553901849,0.71781297473372,0.724619526194722
1.77162437471578,0.725639050321812,2.56416520164413e-09,0.00120664722092181,0.994468449141086,0.719373044627971,0.725413652619389
1.77298772169168,0.731429060973312,2.55809970262573e-09,0.00119928684490749,0.99556626706128,0.720933853328831,0.726207934755094
1.77435106866758,0.737184888540579,2.55205569996722e-09,0.00119199358330451,0.996544208772492,0.722495366229783,0.727002367901557
1.77571441564347,0.742904619382435,2.54603309220989e-09,0.0011847666229444,0.997401560384117,0.7240575483876,0.727796947335905
1.77707776261937,0.748586361443311,2.54003177849295e-09,0.00117760516293228,0.998137694300453,0.725620364521637,0.728591668312649
1.77844110959527,0.754228246639417,2.53405165854923e-09,0.00117050841442527,0.998752070364252,0.72718377901316,0.729386526063666
1.77980445657117,0.759828433272116,2.52809263270103e-09,0.00116347560041562,0.999244236844377,0.7287477559047,0.730181515798178
1.78116780354707,0.765385108367862,2.52215460185598e-09,0.00115650595551835,0.999613831264222,0.730312258899457,0.730976632702736
1.78253115052297,0.770896489964047,2.51623746750288e-09,0.00114959872576333,0.999860581068034,0.731877251360723,0.731771871941201
1.78389449749886,0.77636082937129,2.51034113170765e-09,0.00114275316839164,0.999984304122889,0.733442696311356,0.732567228654727
1.78525784447476,0.781776413370826,2.50446549710927e-09,0.00113596855165625,0.999984909054578,0.735008556433279,0.733362697961742
1.78662119145066,0.787141566307525,2.49861046691573e-09,0.00112924415462672,0.999862395416252,0.736574794067026,0.734158274957936
1.78798453842656,0.792454652195696,2.4927759449001e-09,0.00112257926699799,0.99961685368925,0.738141371211319,0.734953954716245
1.78934788540246,0.797714076677357,2.48696183539652e-09,0.00111597318890307,0.999248465116093,0.739708249522687,0.735749732286833
1.79071123237835,0.802918288919477,2.48116804329632e-09,0.00110942523072959,0.998757501366246,0.741275390315123,0.736545602697082
1.79207457935425,0.808065783462822,2.4753944740441e-09,0.00110293471294007,0.998144324035761,0.742842754559787,0.737341560951575
1.79343792633015,0.81315510194141,2.4696410336339e-09,0.0010965009658959,0.99740938398256,0.744410302884737,0.738137602032089
1.79480127330605,0.81818483470509,2.46390762860535e-09,0.00109012332968485,0.996553220499594,0.745977995574716,0.738933720897576
1.79616462028195,0.823153622395287,2.45819416603989e-09,0.00108380115395211,0.995576460328741,0.747545792570973,0.739729912484157
1.79752796725784,0.828060157381362,2.452500553557e-09,0.0010775337977347,0.99447981651876,0.749113653471125,0.74052617170511
1.79889131423374,0.832903185082442,2.44682669931045e-09,0.00107132062929927,0.993264087131202,0.750681537529069,0.741322493450859
1.80025466120964,0.837681505213205,2.44117251198465e-09,0.0010651610259831,0.991930153798612,0.75224940365493,0.742118872588965
1.80161800818554,0.842393972942294,2.43553790079088e-09,0.00105905437403837,0.990478980139858,0.753817210415065,0.74291530396412
1.80298135516144,0.847039499849893,2.42992277546375e-09,0.00105300006847942,0.988911610037867,0.7553849160321,0.743711782398136
1.80434470213734,0.851617054876817,2.42432704625752e-09,0.00104699751293316,0.987229165785423,0.75695247838502,0.744508302689941
1.80570804911323,0.856125665113474,2.41875062394252e-09,0.00104104611949241,0.985432846105139,0.758519855009305,0.745304859615568
1.80707139608913,0.86056441646515,2.41319341980163e-09,0.00103514530857212,0.983523924049979,0.760087003097113,0.746101447928156
1.80843474306503,0.86493245421892,2.4076553456267e-09,0.00102929450876845,0.98150374479111,0.761653879497507,0.74689806235794
1.80979809004093,0.869228983510454,2.40213631371509e-09,0.00102349315672068,0.979373723300088,0.76322044071674,0.747694697612249
1.81116143701683,0.873453269628623,2.39663623686619e-09,0.0010177406969757,0.977135341932679,0.764786642918578,0.748491348375501
1.81252478399272,0.877604638296782,2.39115502837794e-09,0.0010120365818553,0.974790147921779,0.766352441924684,0.749288009309204
1.81388813096862,0.881682475719746,2.38569260204347e-09,0.00100638027132596,0.972339750787155,0.767917793215041,0.75008467505195
1.81525147794452,0.885686228632041,2.38024887214767e-09,0.00100077123287118,0.969785819669767,0.769482651928437,0.750881340219415
1.81661482492042,0.889615404169247,2.37482375346384e-09,0.00099520894136636,0.967130080598646,0.771046972862996,0.751677999404362
1.81797817189632,0.89346956968177,2.36941716125036e-09,0.000989692878955993,0.964374313698286,0.772610710476762,0.752474647176637
