energy,transmission,reflection,unitarity_error
0.621062,0.287983519168,0.712016480504,3.28692739693e-10
0.621064,0.279224269756,0.720775730068,1.76066605739e-10
0.621066,0.270810124756,0.729189875374,1.29819266448e-10
0.621068,0.262726379359,0.737273620609,3.18957082968e-11
0.62107,0.254958831832,0.745041167759,4.08981737365e-10
0.621072,0.247493788484,0.752506211489,2.65647503994e-11
0.621074,0.240318071046,0.759681928577,3.76386144474e-10
0.621076,0.233419028612,0.766580971419,3.14837045323e-11
0.621078,0.226784513584,0.773215486619,2.02928784887e-10
0.62108,0.220402894978,0.779597105044,2.18449702771e-11
0.621082,0.214263039154,0.785736960899,5.31317212449e-11
0.621084,0.20835429486,0.79164570495,1.89759541414e-10
0.621086,0.202666489193,0.797333510793,1.43476341918e-11
0.621088,0.197189901719,0.802810098198,8.28095370053e-11
0.62109,0.191915261967,0.808084737913,1.19702914247e-10
0.621092,0.186833721102,0.81316627879,1.08233755292e-10
0.621094,0.181936843074,0.818063156894,3.18010062728e-11
0.621096,0.177216585245,0.822783414741,1.43055567392e-11
0.621098,0.172665284058,0.82733471589,5.17610398987e-11
0.6211,0.168275633454,0.831724366648,1.02051256334e-10
0.621102,0.164040677021,0.835959323026,4.69291272509e-11
0.621104,0.159953786473,0.84004621354,1.31932242908e-11
0.621106,0.156008648148,0.843991351649,2.03135841481e-10
0.621108,0.152199249647,0.847800750412,5.86823922788e-11
0.62111,0.148519861096,0.851480138992,8.79816219879e-11
0.621112,0.144965025116,0.855034974826,5.82842663022e-11
0.621114,0.141529546224,0.858470453832,5.59590151994e-11
0.621116,0.138208470461,0.861791529582,4.29434265925e-11
0.621118,0.134997080996,0.865002918913,9.09561315154e-11
0.62112,0.131890881372,0.868109118634,5.81379389075e-12
0.621122,0.128885586768,0.871114413116,1.15927933919e-10
0.621124,0.125977113835,0.874022886087,7.77425901433e-11
0.621126,0.123161568447,0.876838431607,5.47617506896e-11
0.621128,0.120435237447,0.879564762583,3.01150215876e-11
0.62113,0.117794581116,0.882205418841,4.30179225575e-11
0.621132,0.115236220963,0.884763779098,6.0649929523e-11
0.621134,0.112756934405,0.88724306562,2.56217269623e-11
0.621136,0.11035364584,0.889646354094,6.54756249219e-11
0.621138,0.108023421575,0.891976578564,1.39303679703e-10
0.62114,0.105763456352,0.894236543594,5.47650813587e-11
0.621142,0.103571075407,0.896428924508,8.47607539711e-11
0.621144,0.101443721377,0.898556278649,2.61441979177e-11
0.621146,0.0993789520707,0.900621047926,3.57391893857e-12
0.621148,0.0973744322559,0.902625567749,4.72422101438e-12
0.62115,0.0954279308845,0.904572069219,1.03657749051e-10
0.621152,0.09353731274,0.906462687337,7.71027686142e-11
0.621154,0.091700538517,0.908299461652,1.68899116915e-10
0.621156,0.0899156541704,0.910084345796,3.35812488927e-11
0.621158,0.0881807929929,0.911819207059,5.20457010822e-11
0.62116,0.0864941647646,0.91350583521,2.53453924515e-11
0.621162,0.0848540582823,0.915145941672,4.52614612456e-11
0.621164,0.0832588336457,0.916741166405,5.11108932955e-11
0.621166,0.0817069191806,0.918293080811,8.21043233401e-12
0.621168,0.0801968104022,0.919803189636,3.80993014915e-11
0.62117,0.0787270641956,0.921272935808,4.04121180964e-12
0.621172,0.077296297901,0.922703702158,5.9456217727e-11
0.621174,0.0759031844062,0.924096815529,6.48787690238e-11
0.621176,0.0745464522417,0.925453547729,2.96906943476e-11
0.621178,0.0732248800487,0.926775119881,7.00111080221e-11
0.62118,0.0719372974073,0.928062702589,3.39528405391e-12
0.621182,0.0706825786281,0.929317421392,1.96860305834e-11
0.621184,0.0694596446932,0.930540355315,8.10396194595e-12
0.621186,0.0682674577321,0.931732542269,1.05382369497e-12
0.621188,0.0671050217615,0.932894978255,1.61071156413e-11
0.62119,0.0659713797578,0.93402862039,1.47834411379e-10
0.621192,0.0648656103521,0.935134389631,1.6873058506e-11
0.621194,0.0637868299892,0.936213170027,1.57704960202e-11
0.621196,0.0627341872514,0.937265812692,5.62931923298e-11
0.621198,0.0617068638619,0.938293136134,3.93074461869e-12
0.6212,0.060704072038,0.93929592796,1.80622183876e-12
0.621202,0.0597250540782,0.940274945913,8.484990488e-12
0.621204,0.0587690807807,0.941230919264,4.47357706435e-11
0.621206,0.0578354495025,0.94216455052,2.22042384479e-11
0.621208,0.0569234840497,0.943076515973,2.29771757176e-11
0.62121,0.0560325324787,0.943967467503,1.85210735637e-11
0.621212,0.0551619671815,0.944838032798,2.01043626191e-11
0.621214,0.0543111832112,0.94568881682,3.12740944253e-11
0.621216,0.0534795970504,0.946520402922,2.74631428709e-11
0.621218,0.0526666464476,0.947333353559,6.90381085633e-12
0.62122,0.0518717890743,0.948128210912,1.39973588276e-11
0.621222,0.0510945019287,0.948905498067,4.391154107e-12
0.621224,0.0503342798261,0.94966572016,1.36416433705e-11
0.621226,0.0495906360555,0.950409363913,3.1079805396e-11
0.621228,0.0488631003984,0.951136899571,3.03103098176e-11
0.62123,0.0481512186224,0.95184878137,7.12951919724e-12
0.621232,0.0474545525743,0.952545447366,6.00014482544e-11
0.621234,0.0467726790793,0.953227320918,2.2991608617e-12
0.621236,0.0461051884819,0.953894811488,2.99483771116e-11
0.621238,0.045451686158,0.954548313797,4.5057513276e-11
0.62124,0.0448117900772,0.955188209974,5.07855979492e-11
0.621242,0.0441851304638,0.955814869538,1.53121959556e-12
0.621244,0.0435713507586,0.956428649232,8.92608209568e-12
0.621246,0.0429701053126,0.957029894644,4.30501190252e-11
0.621248,0.0423810606087,0.957618939381,1.03960173803e-11
0.62125,0.0418038933096,0.958196106654,3.66833230458e-11
0.621252,0.041238290878,0.95876170911,1.21743726211e-11
0.621254,0.0406839506795,0.959316049335,1.43536293962e-11
0.621256,0.0401405798383,0.959859420128,3.34693384119e-11
0.621258,0.0396078948263,0.960392105182,7.98783261757e-12
0.62126,0.0390856209638,0.960914379005,3.16080495111e-11
0.621262,0.0385734923651,0.9614265076,3.48009399076e-11
0.621264,0.0380712514286,0.961928748583,1.12094777904e-11
0.621266,0.0375786484174,0.962421351597,1.48456802407e-11
0.621268,0.037095441596,0.962904558411,6.81610323738e-12
0.62127,0.0366213962876,0.963378603745,3.30242500013e-11
0.621272,0.0361562851661,0.963843714836,1.90447657644e-12
0.621274,0.0356998880429,0.964300111944,1.30307986623e-11
0.621276,0.0352519911166,0.964748008886,2.81552559045e-12
0.621278,0.0348123870677,0.965187612917,1.5451084856e-11
0.62128,0.0343808748888,0.965619125122,1.10083053784e-11
0.621282,0.0339572594053,0.966042740624,2.98066016313e-11
0.621284,0.0335413512047,0.966458648782,1.28960175871e-11
0.621286,0.0331329668903,0.966867033176,6.58484378135e-11
0.621288,0.0327319274821,0.967268072506,1.20615739618e-11
0.62129,0.0323380603659,0.967661939653,1.85875759229e-11
0.621292,0.0319511969673,0.968048803014,1.86429760518e-11
0.621294,0.0315711741498,0.968428825832,1.77687864422e-11
0.621296,0.0311978333794,0.968802166658,3.76447761852e-11
0.621298,0.0308310201073,0.969168979872,2.05006012166e-11
0.6213,0.0304705851888,0.969529414839,2.7467583763e-11
0.621302,0.0301163825401,0.969883617483,2.35087505018e-11
0.621304,0.0297682708851,0.970231729101,1.38908884395e-11
0.621306,0.029426112834,0.970573887176,9.71156488561e-12
0.621308,0.0290897746012,0.970910225379,1.9884094371e-11
0.62131,0.028759126272,0.971240873743,1.48689949242e-11
0.621312,0.0284340412885,0.971565958714,2.93431945408e-12
0.621314,0.0281143968082,0.971885603181,1.06369357766e-11
0.621316,0.027800073219,0.97219992681,2.86144441475e-11
0.621318,0.0274909540519,0.972509045968,2.00692795715e-11
0.62132,0.0271869261022,0.972813073884,1.36382016791e-11
0.621322,0.0268878792335,0.97311212078,1.33764110899e-11
0.621324,0.0265937060373,0.973406293948,1.4972800777e-11
0.621326,0.0263043022313,0.973695697793,2.47499798434e-11
0.621328,0.0260195659777,0.973980434034,1.20037313422e-11
0.62133,0.0257393983509,0.974260601632,1.6865731034e-11
0.621332,0.0254637030453,0.974536296964,9.5623509111e-12
0.621334,0.0251923859744,0.974807614027,1.59228186192e-12
0.621336,0.0249253557952,0.9750746442,5.22382137547e-12
0.621338,0.0246625233111,0.975337476679,1.03532737938e-11
0.62134,0.0244038017726,0.975596198236,8.62176996463e-12
0.621342,0.0241491064416,0.975850893568,9.57656176581e-12
0.621344,0.0238983549921,0.976101645021,1.28630439633e-11
0.621346,0.0236514668694,0.976348533153,2.19519957767e-11
0.621348,0.0234083638119,0.976591636178,1.04957154079e-11
0.62135,0.023168969406,0.976831030603,9.05697739029e-12
0.621352,0.0229332091357,0.977066790862,2.61002330859e-12
0.621354,0.0227010102991,0.977298989685,1.5865864178e-11
0.621356,0.0224723020766,0.97752769791,1.3154366485e-11
0.621358,0.0222470154309,0.977752984572,3.24273941033e-12
0.62136,0.0220250828013,0.977974917205,6.02029537333e-12
0.621362,0.0218064383867,0.978193561608,5.15876230622e-12
0.621364,0.0215910181396,0.978408981894,3.33504335259e-11
0.621366,0.0213787591478,0.978621240858,5.82800474547e-12
0.621368,0.0211696005166,0.978830399486,2.43360886998e-12
0.62137,0.0209634824045,0.979036517578,1.76093584159e-11
0.621372,0.0207603465957,0.979239653384,2.05646610851e-11
0.621374,0.0205601363033,0.979439863705,8.13149547696e-12
0.621376,0.0203627957761,0.979637204213,1.1252998533e-11
0.621378,0.0201682709464,0.979831729053,6.54587495319e-13
0.62138,0.0199765086961,0.980023491312,7.99982302624e-12
0.621382,0.0197874573695,0.980212542621,9.86200010544e-12
0.621384,0.0196010664216,0.980398933575,3.78175268878e-12
0.621386,0.0194172864262,0.9805827136,2.63558064262e-11
0.621388,0.0192360691402,0.980763930873,1.36302080733e-11
0.62139,0.0190573673445,0.980942632637,1.81326065274e-11
0.621392,0.0188811351242,0.981118864856,2.02644567793e-11
0.621394,0.0187073273912,0.981292672622,1.28075328121e-11
0.621396,0.0185359000202,0.981464099965,1.5050627411e-11
0.621398,0.0183668100876,0.981633189909,3.06099590119e-12
0.6214,0.0182000155333,0.981799984471,4.28213020598e-12
0.621402,0.0180354751589,0.981964524845,3.51962903267e-12
0.621404,0.0178731487666,0.982126851231,2.49822385001e-12
0.621406,0.0177129970759,0.982287002929,5.25046672806e-12
0.621408,0.0175549815976,0.982445018419,1.65290003906e-11
0.62141,0.0173990646993,0.982600935309,8.41415825903e-12
0.621412,0.0172452095109,0.982754790488,1.19160237233e-12
0.621414,0.0170933801249,0.982906619847,2.81816792125e-11
0.621416,0.0169435412946,0.9830564587,5.56565904475e-12
0.621418,0.0167956585203,0.983204341489,9.28190857508e-12
0.62142,0.0166496980455,0.983350301952,2.69440025846e-12
0.621422,0.0165056269152,0.983494373085,4.50750547998e-13
0.621424,0.0163634127959,0.983636587193,1.10785824958e-11
0.621426,0.0162230241297,0.98377697587,4.48419079646e-13
0.621428,0.0160844298532,0.983915570165,1.79036785397e-11
0.62143,0.0159475996872,0.984052400306,7.31326110781e-12
0.621432,0.0158125039744,0.984187496016,9.40547639772e-12
0.621434,0.0156791136535,0.984320886334,1.23026033805e-11
0.621436,0.0155474002912,0.984452599712,3.53672646725e-12
0.621438,0.0154173360045,0.984582663999,3.79296594133e-12
0.62144,0.0152888934733,0.984711106529,1.81410442224e-12
0.621442,0.0151620460066,0.984837954,6.95599133849e-12
0.621444,0.0150367674168,0.984963232585,1.86273219072e-12
0.621446,0.014913032,0.985086967995,5.24069676544e-12
0.621448,0.0147908146723,0.985209185324,3.91831012081e-12
0.62145,0.0146700908367,0.985329909166,2.70383715417e-12
0.621452,0.0145508362954,0.985449163705,6.09290395914e-13
0.621454,0.0144330273894,0.985566972606,5.05040453902e-12
0.621456,0.0143166409932,0.985683359012,4.85678164353e-12
0.621458,0.0142016543778,0.98579834562,2.17259543689e-12
0.62146,0.0140880452328,0.98591195475,1.72761804862e-11
0.621462,0.0139757918198,0.98602420818,2.07944772512e-13
0.621464,0.0138648726529,0.986135127345,2.57927013081e-12
0.621466,0.013755266796,0.986244733202,2.18725038081e-12
0.621468,0.0136469536582,0.986353046348,5.75473002584e-12
0.62147,0.0135399130558,0.986460086943,8.96949181595e-13
0.621472,0.0134341252656,0.986565874735,1.03872466184e-12
0.621474,0.0133295708038,0.986670429201,4.46842562951e-12
0.621476,0.0132262307213,0.986773769277,1.67788005712e-12
0.621478,0.0131240862995,0.986875913713,1.26003651957e-11
0.62148,0.0130231192349,0.986976880763,1.60249591374e-12
0.621482,0.0129233115861,0.987076688402,1.1600609362e-11
0.621484,0.0128246457495,0.987175354256,5.69722047317e-12
0.621486,0.0127271043918,0.987272895607,6.92224055854e-13
0.621488,0.0126306705576,0.987369329441,1.11033404693e-12
0.62149,0.0125353276033,0.987464672388,8.91819951221e-12
0.621492,0.0124410592335,0.987558940764,2.9709568139e-12
0.621494,0.0123478493546,0.987652150642,3.81139564354e-12
0.621496,0.0122556822625,0.98774431773,7.79920572569e-12
0.621498,0.0121645425235,0.987835457484,7.71982477943e-12
0.6215,0.0120744149264,0.987925585062,1.11958220472e-11
0.621502,0.0119852846541,0.988014715346,4.598543768e-13
0.621504,0.0118971370371,0.988102862961,1.71962444284e-12
0.621506,0.0118099577647,0.988190042239,3.20410364907e-12
0.621508,0.0117237326909,0.988276267299,1.04479758178e-11
0.62151,0.0116384480581,0.988361551929,1.24081855901e-11
0.621512,0.0115540902545,0.988445909736,8.9990237484e-12
0.621514,0.0114706459582,0.988529354051,8.93063401008e-12
0.621516,0.0113881019944,0.988611898,5.85675952181e-12
0.621518,0.0113064455521,0.988693554437,1.11626263788e-11
0.62152,0.0112256640048,0.988774336,4.35806946086e-12
0.621522,0.0111457448969,0.988854255105,1.88804527568e-12
0.621524,0.0110666760437,0.988933323964,7.36366523313e-12
0.621526,0.0109884454543,0.989011554543,2.47168951972e-12
0.621528,0.0109110413668,0.989088958627,6.53799236972e-12
0.62153,0.0108344522174,0.989165547786,3.80340203776e-12
0.621532,0.0107586666175,0.989241333382,2.3037127761e-13
0.621534,0.0106836734076,0.989316326606,1.38904443503e-11
0.621536,0.0106094615961,0.989390538401,2.90190094177e-12
0.621538,0.0105360204168,0.989463979585,1.57962531944e-12
0.62154,0.0104633392488,0.989536660752,3.57935903139e-13
0.621542,0.0103914076575,0.989608592328,1.46730405604e-11
0.621544,0.0103202154343,0.989679784563,2.94209101526e-12
0.621546,0.0102497524599,0.989750247538,2.4437118995e-12
0.621548,0.0101800088784,0.989819991128,6.13487038947e-12
0.62155,0.0101109749205,0.989889025081,1.90070181816e-12
0.621552,0.0100426410246,0.989957358975,5.67323965583e-13
0.621554,0.00997499778745,0.990025002225,1.21971321931e-11
0.621556,0.00990803595164,0.990091964051,2.94142488144e-12
0.621558,0.00984174642985,0.990158253575,4.51705339799e-12
0.62156,0.0097761202434,0.990223879755,1.98319138889e-12
0.621562,0.00971114860548,0.990288851385,9.98745530723e-12
0.621564,0.00964682289416,0.990353177112,5.79558623315e-12
0.621566,0.00958313454851,0.990416865457,5.03042052458e-12
0.621568,0.00952007519548,0.990479924805,8.93507490218e-13
0.62157,0.00945763663353,0.990542363365,1.28386190568e-12
0.621572,0.00939581072208,0.990604189268,1.02955421966e-11
0.621574,0.00933458951909,0.990665410475,6.36668495702e-12
0.621576,0.00927396518086,0.990726034816,2.95641289227e-12
0.621578,0.00921392997523,0.990786070033,7.78466180407e-12
0.62158,0.00915447629536,0.990845523702,3.08209013866e-12
0.621582,0.00909559669409,0.990904403299,7.20556947442e-12
0.621584,0.00903728382648,0.990962716174,4.07673894642e-13
0.621586,0.00897953043773,0.991020469568,5.24580379135e-12
0.621588,0.00892232940893,0.991077670592,4.50750547998e-13
0.62159,0.00886567373536,0.991134326262,3.08664205306e-12
0.621592,0.00880955653786,0.99119044347,7.56150697612e-12
0.621594,0.00875397100383,0.991246028997,3.65041330497e-13
0.621596,0.00869891045955,0.991301089536,4.21385148996e-12
0.621598,0.00864436834915,0.991355631658,6.65156818513e-12
0.6216,0.00859033815306,0.991409661844,3.13371550931e-12
0.621602,0.0085368135261,0.991463186481,6.73150424291e-12
0.621604,0.0084837881795,0.991516211818,2.18314255562e-12
0.621606,0.00843125595429,0.991568744051,5.56754642389e-12
0.621608,0.00837921074438,0.99162078925,5.61195534488e-12
0.62161,0.00832764655765,0.991672353433,9.80415748586e-12
0.621612,0.00827655751724,0.991723442477,5.75217651289e-12
0.621614,0.00822593780601,0.991774062202,7.51732009974e-12
0.621616,0.00817578167819,0.991824218327,4.86122253562e-12
0.621618,0.00812608351972,0.991873916472,8.06676947462e-12
0.62162,0.00807683779024,0.991923162209,3.27182725357e-13
0.621622,0.0080280390157,0.991971960985,9.97646409928e-13
0.621624,0.00797968180491,0.99202031819,5.3423931945e-12
0.621626,0.0079317608713,0.992068239122,6.52500276033e-12
0.621628,0.00788427098476,0.992115729024,8.54516457593e-12
0.62163,0.00783720698097,0.992162793018,5.33462163332e-13
0.621632,0.00779056380921,0.992209436193,2.63056243455e-12
0.621634,0.00774433646164,0.992255663534,3.8954395265e-12
0.621636,0.00769852003322,0.99230147996,6.78823663947e-12
0.621638,0.00765310967262,0.992346890321,6.04094552159e-12
0.62164,0.00760810060269,0.9923918994,2.4211743721e-12
0.621642,0.00756348811723,0.992436511887,3.76321196427e-12
0.621644,0.0075192675589,0.99248073244,1.45716771982e-12
0.621646,0.0074754343791,0.992524565619,2.02826644369e-12
0.621648,0.0074319840479,0.992568015949,3.3812952438e-12
0.62165,0.00738891216766,0.992611087833,1.1541878564e-12
0.621652,0.00734621432383,0.992653785675,8.65307825393e-13
0.621654,0.00730388622282,0.992696113779,2.09077199997e-12
0.621656,0.0072619236012,0.992738076401,2.6825208721e-12
0.621658,0.00722032227763,0.992779677721,1.00353059196e-12
0.62166,0.00717907811977,0.992820921882,1.29474209132e-12
0.621662,0.0071381870574,0.992861812937,5.49371659275e-12
0.621664,0.00709764507724,0.992902354921,1.62958535554e-12
0.621666,0.00705744822224,0.992942551777,9.43023437117e-13
0.621668,0.00701759258666,0.992982407414,8.06466005088e-13
0.62167,0.00697807433087,0.99302192567,6.03517236186e-13
0.621672,0.00693888965525,0.993061110345,7.03659353007e-13
0.621674,0.006900034828,0.993099965174,2.46558329309e-12
0.621676,0.00686150614075,0.993138493852,7.49034168024e-12
0.621678,0.00682329999483,0.993176700008,2.35944597193e-12
0.62168,0.0067854127716,0.993214587225,3.63531427183e-12
0.621682,0.00674784095602,0.993252159043,4.82947015712e-13
0.621684,0.00671058105268,0.993289418946,1.71473946153e-12
0.621686,0.00667362961028,0.993326370384,6.14441830749e-12
0.621688,0.00663698325302,0.993363016745,1.81576975677e-12
0.62169,0.00660063864222,0.993399361358,4.08784117667e-13
0.621692,0.00656459246086,0.993435407541,2.09410266905e-12
0.621694,0.00652884145752,0.993471158538,4.95647967114e-12
0.621696,0.00649338242115,0.993506617574,4.49618120513e-12
0.621698,0.00645821218983,0.993541787804,5.88051829453e-12
0.6217,0.00642332765144,0.993576672352,3.19144710659e-12
0.621702,0.00638872568885,0.993611274309,2.12063699934e-12
0.621704,0.00635440328602,0.993645596717,2.72959432834e-12
0.621706,0.00632035742416,0.993679642575,1.00153219051e-12
0.621708,0.00628658516324,0.993713414827,9.57467438667e-12
0.62171,0.00625308358728,0.993746916416,2.93765012316e-12
0.621712,0.0062198497838,0.993780150219,3.12039283301e-12
0.621714,0.00618688093764,0.993813119064,1.94866345282e-12
0.621716,0.00615417422216,0.993845825778,1.07469588784e-13
0.621718,0.0061217268838,0.993878273117,7.98250354705e-13
0.62172,0.00608953618159,0.99391046382,1.28608235173e-12
0.621722,0.00605759941912,0.993942400577,3.60322882642e-12
0.621724,0.00602591393307,0.993974086065,2.30149233005e-12
0.621726,0.00599447710253,0.994005522895,2.68374211743e-12
0.621728,0.00596328633121,0.994036713671,2.05102601569e-12
0.62173,0.00593233905792,0.99406766094,2.50477416586e-12
0.621732,0.00590163276098,0.994098367238,1.38922207071e-12
0.621734,0.00587116494183,0.99412883506,1.99107397236e-12
0.621736,0.0058409331433,0.994159066861,4.7832848793e-12
0.621738,0.00581093492907,0.994189065074,3.39261951865e-12
0.62174,0.00578116790576,0.994218832091,3.11273229414e-12
0.621742,0.0057516297119,0.994248370282,6.18161077881e-12
0.621744,0.0057223180024,0.994277681999,1.45683465291e-12
0.621746,0.00569323046603,0.994306769532,1.6232570843e-12
0.621748,0.00566436483161,0.994335635171,2.71649369665e-12
0.62175,0.00563571884889,0.994364281151,1.98729921408e-13
0.621752,0.00560729028391,0.994392709716,3.16302539716e-13
0.621754,0.00557907696228,0.994420923043,5.34372546213e-12
0.621756,0.00555107669453,0.994448923303,2.24298357665e-12
0.621758,0.00552328737086,0.994476712631,1.71174185937e-12
0.62176,0.00549570685539,0.994504293141,3.68971520004e-12
0.621762,0.00546833307142,0.994531666933,4.70334882152e-12
0.621764,0.00544116396382,0.99455883604,4.18354240139e-12
0.621766,0.00541419748644,0.994585802515,1.37578837212e-12
0.621768,0.00538743164616,0.994612568356,2.50133247448e-12
0.62177,0.00536086444345,0.994639135553,3.28503890756e-12
0.621772,0.00533449392739,0.994665506073,4.7384318691e-13
0.621774,0.00530831816613,0.994691681833,7.31414928623e-13
0.621776,0.00528233523227,0.994717664765,3.17024184682e-12
0.621778,0.00525654325499,0.994743456748,3.09130498977e-12
0.62178,0.00523094035219,0.994769059648,1.3389289677e-13
0.621782,0.00520552469679,0.994794475305,1.49191770049e-12
0.621784,0.0051802944553,0.994819705546,1.29785071579e-12
0.621786,0.00515524783564,0.994844752165,6.18838313926e-13
0.621788,0.00513038305694,0.994869616943,5.15809617241e-13
0.62179,0.00510569836924,0.994894301624,6.42608188883e-12
0.621792,0.00508119204008,0.994918807957,3.28603810829e-12
0.621794,0.0050568623489,0.994943137646,5.07105468728e-12
0.621796,0.00503270760952,0.99496729239,3.7736480607e-13
0.621798,0.00500872614323,0.99499127386,3.19566595408e-12
0.6218,0.00498491629656,0.995015083702,1.67177383048e-12
0.621802,0.00496127644462,0.995038723558,2.64566146768e-12
0.621804,0.00493780496948,0.995062195035,4.45932180071e-12
0.621806,0.00491450027235,0.995085499735,7.80553399693e-12
0.621808,0.00489136078266,0.995108639223,5.69477798251e-12
0.62181,0.00486838493434,0.995131615071,5.6581406227e-12
0.621812,0.00484557119513,0.995154428807,2.17670326208e-12
0.621814,0.00482291805045,0.995177081952,2.77577960617e-12
0.621816,0.00480042398626,0.995199576016,1.9657608874e-12
0.621818,0.00477808752046,0.995221912478,1.93633997725e-12
0.62182,0.00475590718671,0.995244092814,4.27435864481e-13
0.621822,0.00473388153376,0.995266118466,2.17936779734e-13
0.621824,0.00471200912095,0.995287990876,3.49797968369e-12
0.621826,0.00469028854182,0.99530971146,1.97131200252e-12
0.621828,0.00466871837979,0.995331281618,2.31259456029e-12
0.62183,0.00464729725492,0.995352702742,3.36985994664e-12
0.621832,0.00462602381317,0.995373976192,5.2522430849e-12
0.621834,0.00460489667604,0.995395103326,2.1280754936e-12
0.621836,0.00458391451893,0.995416085482,7.36077865326e-13
0.621838,0.00456307601534,0.995436923987,2.06590300422e-12
0.62184,0.00454237985957,0.995457620141,6.03295191581e-13
0.621842,0.00452182475197,0.995478175248,2.73003841755e-13
0.621844,0.00450140942109,0.995498590576,2.81630274657e-12
0.621846,0.0044811325958,0.9955188674,4.11859435445e-12
0.621848,0.00446099303624,0.995539006963,5.12700992772e-13
0.62185,0.00444098949903,0.995559010506,5.06927833044e-12
0.621852,0.00442112076506,0.995578879238,3.04267722129e-12
0.621854,0.00440138562207,0.995598614382,4.301226042e-12
0.621856,0.00438178286803,0.995618217126,6.39355235421e-12
0.621858,0.00436231134434,0.995637688653,2.77833311912e-12
0.62186,0.00434296986527,0.995657030136,1.51412216098e-12
0.621862,0.00432375727362,0.995676242722,3.93418631006e-12
0.621864,0.00430467243614,0.995695327564,3.28514992987e-13
0.621866,0.00428571422454,0.99571428578,4.82081041753e-12
0.621868,0.00426688150729,0.995733118497,4.08739708746e-12
0.62187,0.00424817318342,0.995751826814,2.11997086552e-12
0.621872,0.00422958816632,0.995770411836,1.95932159386e-12
0.621874,0.00421112537682,0.995788874624,4.59632332195e-13
0.621876,0.0041927837376,0.995807216266,3.22142312825e-12
0.621878,0.00417456219721,0.995825437805,1.91890947576e-12
0.62188,0.00415645969901,0.9958435403,1.41642253482e-12
0.621882,0.00413847521998,0.995861524783,3.03024272341e-12
0.621884,0.004120607734,0.995879392269,2.90323320939e-12
0.621886,0.00410285622236,0.995897143777,3.01980662698e-13
0.621888,0.0040852196901,0.995914780309,4.04010158661e-13
0.62189,0.00406769714442,0.995932302861,5.50248735465e-12
0.621892,0.00405028759423,0.9959497124,6.03173067049e-12
0.621894,0.00403299008873,0.995967009909,2.06523687041e-12
0.621896,0.00401580366284,0.995984196341,3.5844660573e-12
0.621898,0.00399872735409,0.996001272644,1.54265489272e-12
0.6219,0.00398176023931,0.996018239757,3.52518014779e-12
0.621902,0.00396490138417,0.996035098616,3.20854454117e-13
0.621904,0.00394814987356,0.996051850129,2.48800979818e-12
0.621906,0.00393150478623,0.996068495213,4.76951811379e-13
0.621908,0.00391496522846,0.99608503477,1.24733556817e-12
0.62191,0.00389853031496,0.996101469682,2.74769096364e-12
0.621912,0.00388219916424,0.996117800838,2.6465496461e-12
0.621914,0.00386597089721,0.996134029104,1.21214149829e-12
0.621916,0.0038498446571,0.996150155342,6.76458888904e-13
0.621918,0.00383381958428,0.996166180417,9.1704421834e-13
0.62192,0.00381789484154,0.996182105161,2.71915823191e-12
0.621922,0.00380206958741,0.996197930412,1.07414077632e-12
0.621924,0.00378634299728,0.996213657003,1.23234755733e-13
0.621926,0.00377071425169,0.996229285744,4.2694736635e-12
0.621928,0.00375518254234,0.996244817458,1.23900889548e-13
0.62193,0.00373974706367,0.996260252936,7.91033905045e-13
0.621932,0.00372440702854,0.996275592973,1.53499435385e-12
0.621934,0.00370916164336,0.996290838358,1.61515245622e-12
0.621936,0.00369401013422,0.996305989863,3.12139203373e-12
0.621938,0.00367895173762,0.996321048265,2.2046808823e-12
0.62194,0.0036639856831,0.99633601432,3.34732241924e-12
0.621942,0.00364911121638,0.99635088878,3.3725244819e-12
0.621944,0.00363432760116,0.996365672397,2.0737855877e-12
0.621946,0.00361963409091,0.996380365908,7.37077066049e-13
0.621948,0.00360502995716,0.996394970042,1.01385566609e-12
0.62195,0.00359051447718,0.996409485528,5.47650813587e-12
0.621952,0.0035760869299,0.996423913071,5.54667423103e-13
0.621954,0.00356174661133,0.996438253388,8.41882119573e-13
0.621956,0.00354749282103,0.996452507179,4.82502926502e-13
0.621958,0.00353332485796,0.996466675142,3.16857651228e-13
0.62196,0.00351924203572,0.99648075796,4.34763336443e-12
0.621962,0.00350524367761,0.996494756324,1.25699450848e-12
0.621964,0.00349132910541,0.996508670896,1.77036163507e-12
0.621966,0.00347749765374,0.996522502344,2.01361149976e-12
0.621968,0.00346374865757,0.996536251342,3.35065308832e-13
0.62197,0.00345008146659,0.996549918536,2.49356091331e-12
0.621972,0.00343649542878,0.99656350457,1.65079061532e-12
0.621974,0.00342298990793,0.996577010089,2.92943447278e-12
0.621976,0.00340956426308,0.996590435733,4.13635792285e-12
0.621978,0.00339621787389,0.996603782129,2.86703993879e-12
0.62198,0.00338295010713,0.996617049893,5.41788836017e-14
0.621982,0.00336976034965,0.996630239649,1.26909593945e-12
0.621984,0.00335664800016,0.996643352004,4.16999768049e-12
0.621986,0.00334361243425,0.99665638756,5.26778620724e-12
0.621988,0.003330653074,0.996669346925,7.00883795446e-13
0.62199,0.00331776931268,0.996682230686,1.27620136681e-12
0.621992,0.00330496056921,0.99669503943,3.94240196044e-13
0.621994,0.00329222626075,0.996707773737,1.88982163252e-12
0.621996,0.00327956581141,0.996720434189,7.32747196253e-14
